Strain	Condition	u_strain	row	col	control	Trait	Value	conc
ECA590	Arsenic	ECA590_Arsenic_14_H_1_.12 µmol	H	1	EtOH	mean.TOF	116.461538461538	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_14_H_10_.12 µmol	H	10	EtOH	mean.TOF	106.852459016393	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_14_H_11_.12 µmol	H	11	EtOH	mean.TOF	110.80303030303	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_14_H_2_.12 µmol	H	2	EtOH	mean.TOF	108.71875	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_14_H_3_.12 µmol	H	3	EtOH	mean.TOF	124.846153846154	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_14_H_4_.12 µmol	H	4	EtOH	mean.TOF	97	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_14_H_5_.12 µmol	H	5	EtOH	mean.TOF	133.75	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_14_H_6_.12 µmol	H	6	EtOH	mean.TOF	107.490566037736	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_14_H_7_.12 µmol	H	7	EtOH	mean.TOF	136.666666666667	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_14_H_8_.12 µmol	H	8	EtOH	mean.TOF	121.088235294118	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_14_H_9_.12 µmol	H	9	EtOH	mean.TOF	118.538461538462	.12 µmol
N2	EtOH	N2_EtOH_1_A_1_.12 µmol	A	1	None	norm.n	129.333333333333	.12 µmol
N2	EtOH	N2_EtOH_1_A_10_.12 µmol	A	10	None	norm.n	112.666666666667	.12 µmol
N2	EtOH	N2_EtOH_1_A_11_.12 µmol	A	11	None	norm.n	140	.12 µmol
N2	EtOH	N2_EtOH_1_A_2_.12 µmol	A	2	None	norm.n	160.666666666667	.12 µmol
N2	EtOH	N2_EtOH_1_A_3_.12 µmol	A	3	None	norm.n	104.666666666667	.12 µmol
N2	EtOH	N2_EtOH_1_A_4_.12 µmol	A	4	None	norm.n	146.666666666667	.12 µmol
N2	EtOH	N2_EtOH_1_A_5_.12 µmol	A	5	None	norm.n	143	.12 µmol
N2	EtOH	N2_EtOH_1_A_6_.12 µmol	A	6	None	norm.n	131	.12 µmol
N2	EtOH	N2_EtOH_1_A_7_.12 µmol	A	7	None	norm.n	150.666666666667	.12 µmol
N2	EtOH	N2_EtOH_1_A_8_.12 µmol	A	8	None	norm.n	132.666666666667	.12 µmol
N2	EtOH	N2_EtOH_1_A_9_.12 µmol	A	9	None	norm.n	66	.12 µmol
N2	EtOH	N2_EtOH_1_B_1_.12 µmol	B	1	None	norm.n	133.666666666667	.12 µmol
N2	EtOH	N2_EtOH_1_B_10_.12 µmol	B	10	None	norm.n	127.333333333333	.12 µmol
N2	EtOH	N2_EtOH_1_B_11_.12 µmol	B	11	None	norm.n	127	.12 µmol
N2	EtOH	N2_EtOH_1_B_2_.12 µmol	B	2	None	norm.n	153	.12 µmol
N2	EtOH	N2_EtOH_1_B_3_.12 µmol	B	3	None	norm.n	144	.12 µmol
N2	EtOH	N2_EtOH_1_B_4_.12 µmol	B	4	None	norm.n	144.666666666667	.12 µmol
N2	EtOH	N2_EtOH_1_B_5_.12 µmol	B	5	None	norm.n	116.333333333333	.12 µmol
N2	EtOH	N2_EtOH_1_B_6_.12 µmol	B	6	None	norm.n	129.666666666667	.12 µmol
N2	EtOH	N2_EtOH_1_B_7_.12 µmol	B	7	None	norm.n	139	.12 µmol
N2	EtOH	N2_EtOH_1_B_8_.12 µmol	B	8	None	norm.n	144.333333333333	.12 µmol
N2	EtOH	N2_EtOH_1_B_9_.12 µmol	B	9	None	norm.n	130	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_C_1_.12 µmol	C	1	None	norm.n	158.666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_C_10_.12 µmol	C	10	None	norm.n	150.666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_C_11_.12 µmol	C	11	None	norm.n	153.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_C_2_.12 µmol	C	2	None	norm.n	143.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_C_3_.12 µmol	C	3	None	norm.n	131	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_C_4_.12 µmol	C	4	None	norm.n	122.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_C_5_.12 µmol	C	5	None	norm.n	143.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_C_6_.12 µmol	C	6	None	norm.n	166.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_C_7_.12 µmol	C	7	None	norm.n	161.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_C_8_.12 µmol	C	8	None	norm.n	160	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_C_9_.12 µmol	C	9	None	norm.n	143	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_D_1_.12 µmol	D	1	None	norm.n	147.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_D_10_.12 µmol	D	10	None	norm.n	146	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_D_11_.12 µmol	D	11	None	norm.n	112.666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_D_2_.12 µmol	D	2	None	norm.n	143.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_D_3_.12 µmol	D	3	None	norm.n	164.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_D_4_.12 µmol	D	4	None	norm.n	155.666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_D_5_.12 µmol	D	5	None	norm.n	142.666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_D_6_.12 µmol	D	6	None	norm.n	154.666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_D_7_.12 µmol	D	7	None	norm.n	154.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_D_8_.12 µmol	D	8	None	norm.n	132	.12 µmol
CB4856	EtOH	CB4856_EtOH_1_D_9_.12 µmol	D	9	None	norm.n	162.666666666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_E_1_.12 µmol	E	1	None	norm.n	128	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_E_10_.12 µmol	E	10	None	norm.n	115.333333333333	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_E_11_.12 µmol	E	11	None	norm.n	127.666666666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_E_2_.12 µmol	E	2	None	norm.n	107	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_E_3_.12 µmol	E	3	None	norm.n	123.666666666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_E_4_.12 µmol	E	4	None	norm.n	117.666666666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_E_5_.12 µmol	E	5	None	norm.n	135.333333333333	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_E_6_.12 µmol	E	6	None	norm.n	134.666666666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_E_7_.12 µmol	E	7	None	norm.n	115.666666666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_E_8_.12 µmol	E	8	None	norm.n	123.666666666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_E_9_.12 µmol	E	9	None	norm.n	45.3333333333333	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_F_1_.12 µmol	F	1	None	norm.n	112	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_F_10_.12 µmol	F	10	None	norm.n	130	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_F_11_.12 µmol	F	11	None	norm.n	125	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_F_2_.12 µmol	F	2	None	norm.n	126	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_F_3_.12 µmol	F	3	None	norm.n	134.333333333333	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_F_4_.12 µmol	F	4	None	norm.n	112	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_F_5_.12 µmol	F	5	None	norm.n	121.666666666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_F_6_.12 µmol	F	6	None	norm.n	171	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_F_7_.12 µmol	F	7	None	norm.n	122	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_F_8_.12 µmol	F	8	None	norm.n	133	.12 µmol
ECA581	EtOH	ECA581_EtOH_1_F_9_.12 µmol	F	9	None	norm.n	131	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_G_1_.12 µmol	G	1	None	norm.n	145.333333333333	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_G_10_.12 µmol	G	10	None	norm.n	159.333333333333	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_G_11_.12 µmol	G	11	None	norm.n	152.666666666667	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_G_2_.12 µmol	G	2	None	norm.n	98	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_G_3_.12 µmol	G	3	None	norm.n	128.333333333333	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_G_4_.12 µmol	G	4	None	norm.n	152	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_G_5_.12 µmol	G	5	None	norm.n	137.666666666667	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_G_6_.12 µmol	G	6	None	norm.n	145.333333333333	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_G_7_.12 µmol	G	7	None	norm.n	156	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_G_8_.12 µmol	G	8	None	norm.n	115	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_G_9_.12 µmol	G	9	None	norm.n	104	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_H_1_.12 µmol	H	1	None	norm.n	161	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_H_10_.12 µmol	H	10	None	norm.n	134	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_H_11_.12 µmol	H	11	None	norm.n	151.666666666667	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_H_2_.12 µmol	H	2	None	norm.n	176.666666666667	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_H_3_.12 µmol	H	3	None	norm.n	87	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_H_4_.12 µmol	H	4	None	norm.n	146.666666666667	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_H_5_.12 µmol	H	5	None	norm.n	138.666666666667	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_H_6_.12 µmol	H	6	None	norm.n	188.333333333333	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_H_7_.12 µmol	H	7	None	norm.n	146.333333333333	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_H_8_.12 µmol	H	8	None	norm.n	141	.12 µmol
ECA590	EtOH	ECA590_EtOH_1_H_9_.12 µmol	H	9	None	norm.n	117.666666666667	.12 µmol
N2	Arsenic	N2_Arsenic_2_A_1_.12 µmol	A	1	EtOH	norm.n	48.6666666666667	.12 µmol
N2	Arsenic	N2_Arsenic_2_A_10_.12 µmol	A	10	EtOH	norm.n	51	.12 µmol
N2	Arsenic	N2_Arsenic_2_A_11_.12 µmol	A	11	EtOH	norm.n	39.6666666666667	.12 µmol
N2	Arsenic	N2_Arsenic_2_A_2_.12 µmol	A	2	EtOH	norm.n	30	.12 µmol
N2	Arsenic	N2_Arsenic_2_A_3_.12 µmol	A	3	EtOH	norm.n	45.6666666666667	.12 µmol
N2	Arsenic	N2_Arsenic_2_A_4_.12 µmol	A	4	EtOH	norm.n	30	.12 µmol
N2	Arsenic	N2_Arsenic_2_A_5_.12 µmol	A	5	EtOH	norm.n	32	.12 µmol
N2	Arsenic	N2_Arsenic_2_A_6_.12 µmol	A	6	EtOH	norm.n	31	.12 µmol
N2	Arsenic	N2_Arsenic_2_A_7_.12 µmol	A	7	EtOH	norm.n	31.5	.12 µmol
N2	Arsenic	N2_Arsenic_2_A_8_.12 µmol	A	8	EtOH	norm.n	45.3333333333333	.12 µmol
N2	Arsenic	N2_Arsenic_2_A_9_.12 µmol	A	9	EtOH	norm.n	20	.12 µmol
N2	Arsenic	N2_Arsenic_2_B_1_.12 µmol	B	1	EtOH	norm.n	28.3333333333333	.12 µmol
N2	Arsenic	N2_Arsenic_2_B_10_.12 µmol	B	10	EtOH	norm.n	48.3333333333333	.12 µmol
N2	Arsenic	N2_Arsenic_2_B_11_.12 µmol	B	11	EtOH	norm.n	45	.12 µmol
N2	Arsenic	N2_Arsenic_2_B_2_.12 µmol	B	2	EtOH	norm.n	28.3333333333333	.12 µmol
N2	Arsenic	N2_Arsenic_2_B_3_.12 µmol	B	3	EtOH	norm.n	61	.12 µmol
N2	Arsenic	N2_Arsenic_2_B_4_.12 µmol	B	4	EtOH	norm.n	37.3333333333333	.12 µmol
N2	Arsenic	N2_Arsenic_2_B_5_.12 µmol	B	5	EtOH	norm.n	36.6666666666667	.12 µmol
N2	Arsenic	N2_Arsenic_2_B_6_.12 µmol	B	6	EtOH	norm.n	36	.12 µmol
N2	Arsenic	N2_Arsenic_2_B_7_.12 µmol	B	7	EtOH	norm.n	48	.12 µmol
N2	Arsenic	N2_Arsenic_2_B_8_.12 µmol	B	8	EtOH	norm.n	28	.12 µmol
N2	Arsenic	N2_Arsenic_2_B_9_.12 µmol	B	9	EtOH	norm.n	44.6666666666667	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_C_1_.12 µmol	C	1	EtOH	norm.n	75.3333333333333	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_C_10_.12 µmol	C	10	EtOH	norm.n	47.6666666666667	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_C_11_.12 µmol	C	11	EtOH	norm.n	71.3333333333333	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_C_2_.12 µmol	C	2	EtOH	norm.n	77.6666666666667	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_C_3_.12 µmol	C	3	EtOH	norm.n	77.6666666666667	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_C_4_.12 µmol	C	4	EtOH	norm.n	71.3333333333333	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_C_5_.12 µmol	C	5	EtOH	norm.n	59.3333333333333	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_C_6_.12 µmol	C	6	EtOH	norm.n	90.3333333333333	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_C_7_.12 µmol	C	7	EtOH	norm.n	38.6666666666667	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_C_8_.12 µmol	C	8	EtOH	norm.n	93	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_C_9_.12 µmol	C	9	EtOH	norm.n	79	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_D_1_.12 µmol	D	1	EtOH	norm.n	67	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_D_10_.12 µmol	D	10	EtOH	norm.n	68.3333333333333	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_D_11_.12 µmol	D	11	EtOH	norm.n	73.3333333333333	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_D_2_.12 µmol	D	2	EtOH	norm.n	69	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_D_3_.12 µmol	D	3	EtOH	norm.n	64.6666666666667	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_D_4_.12 µmol	D	4	EtOH	norm.n	63.6666666666667	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_D_5_.12 µmol	D	5	EtOH	norm.n	54.3333333333333	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_D_6_.12 µmol	D	6	EtOH	norm.n	53	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_D_7_.12 µmol	D	7	EtOH	norm.n	36	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_D_8_.12 µmol	D	8	EtOH	norm.n	70	.12 µmol
CB4856	Arsenic	CB4856_Arsenic_2_D_9_.12 µmol	D	9	EtOH	norm.n	80.6666666666667	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_E_1_.12 µmol	E	1	EtOH	norm.n	52	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_E_10_.12 µmol	E	10	EtOH	norm.n	74.3333333333333	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_E_11_.12 µmol	E	11	EtOH	norm.n	55	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_E_2_.12 µmol	E	2	EtOH	norm.n	66.6666666666667	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_E_3_.12 µmol	E	3	EtOH	norm.n	39	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_E_4_.12 µmol	E	4	EtOH	norm.n	27.3333333333333	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_E_5_.12 µmol	E	5	EtOH	norm.n	56	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_E_6_.12 µmol	E	6	EtOH	norm.n	63	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_E_7_.12 µmol	E	7	EtOH	norm.n	57.3333333333333	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_E_8_.12 µmol	E	8	EtOH	norm.n	57.6666666666667	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_E_9_.12 µmol	E	9	EtOH	norm.n	61.3333333333333	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_F_1_.12 µmol	F	1	EtOH	norm.n	47.6666666666667	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_F_10_.12 µmol	F	10	EtOH	norm.n	61	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_F_11_.12 µmol	F	11	EtOH	norm.n	60.3333333333333	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_F_2_.12 µmol	F	2	EtOH	norm.n	66.6666666666667	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_F_3_.12 µmol	F	3	EtOH	norm.n	51.3333333333333	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_F_4_.12 µmol	F	4	EtOH	norm.n	46	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_F_5_.12 µmol	F	5	EtOH	norm.n	67	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_F_6_.12 µmol	F	6	EtOH	norm.n	70.3333333333333	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_F_7_.12 µmol	F	7	EtOH	norm.n	63.3333333333333	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_F_8_.12 µmol	F	8	EtOH	norm.n	63.3333333333333	.12 µmol
ECA581	Arsenic	ECA581_Arsenic_2_F_9_.12 µmol	F	9	EtOH	norm.n	53.3333333333333	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_G_1_.12 µmol	G	1	EtOH	norm.n	31	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_G_10_.12 µmol	G	10	EtOH	norm.n	35	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_G_11_.12 µmol	G	11	EtOH	norm.n	28.6666666666667	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_G_2_.12 µmol	G	2	EtOH	norm.n	35.3333333333333	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_G_3_.12 µmol	G	3	EtOH	norm.n	32.3333333333333	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_G_4_.12 µmol	G	4	EtOH	norm.n	40	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_G_5_.12 µmol	G	5	EtOH	norm.n	25.3333333333333	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_G_6_.12 µmol	G	6	EtOH	norm.n	37	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_G_7_.12 µmol	G	7	EtOH	norm.n	26.6666666666667	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_G_8_.12 µmol	G	8	EtOH	norm.n	37.6666666666667	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_G_9_.12 µmol	G	9	EtOH	norm.n	25.3333333333333	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_H_1_.12 µmol	H	1	EtOH	norm.n	20.6666666666667	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_H_10_.12 µmol	H	10	EtOH	norm.n	28.6666666666667	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_H_11_.12 µmol	H	11	EtOH	norm.n	36.6666666666667	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_H_2_.12 µmol	H	2	EtOH	norm.n	24	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_H_3_.12 µmol	H	3	EtOH	norm.n	15	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_H_4_.12 µmol	H	4	EtOH	norm.n	39.6666666666667	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_H_5_.12 µmol	H	5	EtOH	norm.n	25	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_H_6_.12 µmol	H	6	EtOH	norm.n	34.6666666666667	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_H_7_.12 µmol	H	7	EtOH	norm.n	40.6666666666667	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_H_8_.12 µmol	H	8	EtOH	norm.n	45.6666666666667	.12 µmol
ECA590	Arsenic	ECA590_Arsenic_2_H_9_.12 µmol	H	9	EtOH	norm.n	14.6666666666667	.12 µmol
N2	EtOH	N2_EtOH_13_A_1_.12 µmol	A	1	None	norm.n	132.333333333333	.12 µmol
N2	EtOH	N2_EtOH_13_A_10_.12 µmol	A	10	None	norm.n	97	.12 µmol
N2	EtOH	N2_EtOH_13_A_11_.12 µmol	A	11	None	norm.n	113.666666666667	.12 µmol
N2	EtOH	N2_EtOH_13_A_2_.12 µmol	A	2	None	norm.n	49.6666666666667	.12 µmol
N2	EtOH	N2_EtOH_13_A_3_.12 µmol	A	3	None	norm.n	137.333333333333	.12 µmol
N2	EtOH	N2_EtOH_13_A_4_.12 µmol	A	4	None	norm.n	115	.12 µmol
N2	EtOH	N2_EtOH_13_A_5_.12 µmol	A	5	None	norm.n	67.3333333333333	.12 µmol
N2	EtOH	N2_EtOH_13_A_6_.12 µmol	A	6	None	norm.n	93.3333333333333	.12 µmol
N2	EtOH	N2_EtOH_13_A_7_.12 µmol	A	7	None	norm.n	126.333333333333	.12 µmol
N2	EtOH	N2_EtOH_13_A_8_.12 µmol	A	8	None	norm.n	128	.12 µmol
N2	EtOH	N2_EtOH_13_A_9_.12 µmol	A	9	None	norm.n	117.666666666667	.12 µmol
N2	EtOH	N2_EtOH_13_B_1_.12 µmol	B	1	None	norm.n	104	.12 µmol
N2	EtOH	N2_EtOH_13_B_10_.12 µmol	B	10	None	norm.n	96.6666666666667	.12 µmol
N2	EtOH	N2_EtOH_13_B_11_.12 µmol	B	11	None	norm.n	80.3333333333333	.12 µmol
N2	EtOH	N2_EtOH_13_B_2_.12 µmol	B	2	None	norm.n	111.666666666667	.12 µmol
N2	EtOH	N2_EtOH_13_B_3_.12 µmol	B	3	None	norm.n	45	.12 µmol
N2	EtOH	N2_EtOH_13_B_4_.12 µmol	B	4	None	norm.n	92.3333333333333	.12 µmol
N2	EtOH	N2_EtOH_13_B_5_.12 µmol	B	5	None	norm.n	123.666666666667	.12 µmol
N2	EtOH	N2_EtOH_13_B_6_.12 µmol	B	6	None	norm.n	45.3333333333333	.12 µmol
N2	EtOH	N2_EtOH_13_B_7_.12 µmol	B	7	None	norm.n	124.666666666667	.12 µmol
N2	EtOH	N2_EtOH_13_B_8_.12 µmol	B	8	None	norm.n	127.666666666667	.12 µmol
N2	EtOH	N2_EtOH_13_B_9_.12 µmol	B	9	None	norm.n	121	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_C_1_.12 µmol	C	1	None	norm.n	90	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_C_10_.12 µmol	C	10	None	norm.n	97.3333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_C_11_.12 µmol	C	11	None	norm.n	123	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_C_2_.12 µmol	C	2	None	norm.n	166	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_C_3_.12 µmol	C	3	None	norm.n	138.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_C_4_.12 µmol	C	4	None	norm.n	113.666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_C_5_.12 µmol	C	5	None	norm.n	138.666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_C_6_.12 µmol	C	6	None	norm.n	141.666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_C_7_.12 µmol	C	7	None	norm.n	56.6666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_C_8_.12 µmol	C	8	None	norm.n	46	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_C_9_.12 µmol	C	9	None	norm.n	44	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_D_1_.12 µmol	D	1	None	norm.n	135	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_D_10_.12 µmol	D	10	None	norm.n	56.6666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_D_11_.12 µmol	D	11	None	norm.n	139.666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_D_2_.12 µmol	D	2	None	norm.n	134.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_D_3_.12 µmol	D	3	None	norm.n	138	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_D_4_.12 µmol	D	4	None	norm.n	89.6666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_D_5_.12 µmol	D	5	None	norm.n	93.6666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_D_6_.12 µmol	D	6	None	norm.n	119.666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_D_7_.12 µmol	D	7	None	norm.n	99.6666666666667	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_D_8_.12 µmol	D	8	None	norm.n	130.333333333333	.12 µmol
CB4856	EtOH	CB4856_EtOH_13_D_9_.12 µmol	D	9	None	norm.n	97	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_1_.12 µmol	E	1	None	norm.n	66.3333333333333	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_10_.12 µmol	E	10	None	norm.n	128.666666666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_11_.12 µmol	E	11	None	norm.n	109	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_2_.12 µmol	E	2	None	norm.n	100.666666666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_3_.12 µmol	E	3	None	norm.n	64	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_4_.12 µmol	E	4	None	norm.n	66.3333333333333	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_5_.12 µmol	E	5	None	norm.n	94.6666666666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_7_.12 µmol	E	7	None	norm.n	55	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_8_.12 µmol	E	8	None	norm.n	125	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_E_9_.12 µmol	E	9	None	norm.n	78.6666666666667	.12 µmol
ECA581	EtOH	ECA581_EtOH_13_F_1_.12 µmol	F	1	None	norm.n	65.3333333333333	.12 µmol
