marker	chr	pos	trait	lod	threshold	iteration	var_exp	eff_size	ci_l_marker	ci_l_pos	ci_r_marker	ci_r_pos
UCE2-1120	II	2601220	.mean.norm.yellow	0.0244531321478385	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1129	II	2688584	.mean.norm.yellow	0.0128476796808687	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-119	II	2691194	.mean.norm.yellow	0.0128476796808687	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-20	II	2749534	.mean.norm.yellow	0.0238241311994319	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1154	II	2795341	.mean.norm.yellow	0.00116232601947443	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1158	II	2808859	.mean.norm.yellow	0.000437668391615899	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1200	II	2933625	.mean.norm.yellow	0.0112172223294862	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-121	II	2947751	.mean.norm.yellow	0.0112172223294862	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1213	II	3001228	.mean.norm.yellow	0.0232869597759222	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-122	II	3044540	.mean.norm.yellow	0.00753969453034549	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1230	II	3093405	.mean.norm.yellow	0.0270639360270559	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1259	II	3254903	.mean.norm.yellow	0.0163650952266356	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-123	II	3272786	.mean.norm.yellow	0.0335325861898333	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1312	II	3397006	.mean.norm.yellow	0.0736675460382352	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1313	II	3397690	.mean.norm.yellow	0.0736675460382352	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1377	II	3576987	.mean.norm.yellow	0.0330457347549166	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1456	II	3703996	.mean.norm.yellow	0.000230825854995004	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1482	II	3729095	.mean.norm.yellow	0.000230825854995004	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-126	II	3729984	.mean.norm.yellow	0.000230825854995004	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-16	II	3828606	.mean.norm.yellow	0.0211582082489158	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1515	II	3968044	.mean.norm.yellow	0.0276086690207117	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-128	II	4003600	.mean.norm.yellow	0.0276086690207117	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-129	II	4092535	.mean.norm.yellow	0.0276086690207117	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1552	II	4145255	.mean.norm.yellow	0.0294952648022137	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-130	II	4188424	.mean.norm.yellow	0.0779316578201237	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-131	II	4278694	.mean.norm.yellow	0.00969325011383938	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1559	II	4317270	.mean.norm.yellow	0.00969325011383938	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-2	II	4406589	.mean.norm.yellow	0.0415783873164536	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-132	II	4434620	.mean.norm.yellow	0.0566816187038295	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1577	II	4472001	.mean.norm.yellow	0.0823981085388077	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-133	II	4537330	.mean.norm.yellow	0.049676872595377	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-134	II	4676304	.mean.norm.yellow	0.0574013938352714	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1582	II	4692073	.mean.norm.yellow	0.0574013938352714	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1586	II	4740943	.mean.norm.yellow	0.0406142187470399	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-242	II	4800881	.mean.norm.yellow	0.048068941870333	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1597	II	4934764	.mean.norm.yellow	0.0238930107715566	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1602	II	5048629	.mean.norm.yellow	0.0364824896592075	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-235	II	5150074	.mean.norm.yellow	0.0242471137119635	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-137	II	5202399	.mean.norm.yellow	0.0138411825680295	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1610	II	5235792	.mean.norm.yellow	0.0138411825680295	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-138	II	5274777	.mean.norm.yellow	0.0181845456108963	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-8	II	5329529	.mean.norm.yellow	0.0132583607066357	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-139	II	5351472	.mean.norm.yellow	0.0132583607066357	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-140	II	5401608	.mean.norm.yellow	0.0227217947689422	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-141	II	5598634	.mean.norm.yellow	0.040726953153374	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1644	II	5860848	.mean.norm.yellow	0.0326690737936756	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-143	II	5862837	.mean.norm.yellow	0.0326690737936756	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-144	II	5949974	.mean.norm.yellow	0.0480927195274846	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1651	II	5983010	.mean.norm.yellow	0.0480927195274846	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1654	II	6014872	.mean.norm.yellow	0.0480927195274846	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-145	II	6175537	.mean.norm.yellow	0.00562516091656616	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1658	II	6231700	.mean.norm.yellow	0.00562516091656616	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-147	II	6348750	.mean.norm.yellow	0.00595241866487756	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1665	II	6406372	.mean.norm.yellow	0.00595241866487756	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-148	II	6441119	.mean.norm.yellow	0.00595241866487756	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-149	II	6538875	.mean.norm.yellow	0.00595241866487756	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-150	II	6627113	.mean.norm.yellow	0.019532208696672	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-22	II	6672390	.mean.norm.yellow	0.019532208696672	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1676	II	6765631	.mean.norm.yellow	0.019532208696672	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-151	II	6765801	.mean.norm.yellow	0.019532208696672	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1690	II	6825820	.mean.norm.yellow	0.031629456687247	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1697	II	6919173	.mean.norm.yellow	0.0170469462794418	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1703	II	6979082	.mean.norm.yellow	0.0170469462794418	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-153	II	7041451	.mean.norm.yellow	0.00458172887926959	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-154	II	7108023	.mean.norm.yellow	0.00458172887926959	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1708	II	7143437	.mean.norm.yellow	0.00458172887926959	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1709	II	7207215	.mean.norm.yellow	0.00458172887926959	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1730	II	7296342	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-155	II	7298396	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1736	II	7340740	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-156	II	7375266	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1748	II	7491161	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-13	II	7538363	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1755	II	7671375	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1756	II	7671735	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-158	II	7740331	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1763	II	7807091	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-159	II	7814106	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-160	II	7872221	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1768	II	7934439	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-162	II	8035239	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1775	II	8117708	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-163	II	8132878	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1778	II	8204439	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-164	II	8387150	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-11	II	8418781	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-166	II	8571691	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-167	II	8702092	.mean.norm.yellow	6.44284974822742e-06	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-28	II	8712868	.mean.norm.yellow	0.00348441545651482	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-10	II	8844665	.mean.norm.yellow	0.00348441545651482	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-168	II	8866137	.mean.norm.yellow	0.00348441545651482	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-169	II	8927601	.mean.norm.yellow	3.15457786336765e-05	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-170	II	9008082	.mean.norm.yellow	0.00300748247436574	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-18	II	9052556	.mean.norm.yellow	0.0127761037550394	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-171	II	9064600	.mean.norm.yellow	0.0127761037550394	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-236	II	9141923	.mean.norm.yellow	0.0127761037550394	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-172	II	9145190	.mean.norm.yellow	0.0127761037550394	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1832	II	9216890	.mean.norm.yellow	0.0323363753423557	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1837	II	9307882	.mean.norm.yellow	0.0397011005393605	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1850	II	9551104	.mean.norm.yellow	0.0346325369963902	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1862	II	9621467	.mean.norm.yellow	0.0346325369963902	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-177	II	9782651	.mean.norm.yellow	0.0346325369963902	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-178	II	9835892	.mean.norm.yellow	0.0346325369963902	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-179	II	9917291	.mean.norm.yellow	0.0348701651544392	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-180	II	10013275	.mean.norm.yellow	0.0348701651544392	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-14	II	10051451	.mean.norm.yellow	0.0533533241692817	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1879	II	10073315	.mean.norm.yellow	0.0533533241692817	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-181	II	10180861	.mean.norm.yellow	0.0533533241692817	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1883	II	10201103	.mean.norm.yellow	0.116778930197951	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-182	II	10244804	.mean.norm.yellow	0.154489357748456	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1884	II	10315619	.mean.norm.yellow	0.187093323200864	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-183	II	10328505	.mean.norm.yellow	0.187093323200864	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-184	II	10414168	.mean.norm.yellow	0.205836500674178	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1897	II	10437365	.mean.norm.yellow	0.205836500674178	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-185	II	10507029	.mean.norm.yellow	0.152290731658947	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-3	II	10665818	.mean.norm.yellow	0.121996426455623	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-186	II	10695028	.mean.norm.yellow	0.121996426455623	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-187	II	10759158	.mean.norm.yellow	0.121996426455623	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1939	II	10821883	.mean.norm.yellow	0.165471571165644	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1946	II	10900135	.mean.norm.yellow	0.20282918285584	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-188	II	10928943	.mean.norm.yellow	0.20282918285584	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1949	II	10993623	.mean.norm.yellow	0.20282918285584	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-189	II	11021073	.mean.norm.yellow	0.16280189230238	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1985	II	11260931	.mean.norm.yellow	0.156397401779239	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-1991	II	11305582	.mean.norm.yellow	0.103388404894301	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-12	II	11359226	.mean.norm.yellow	0.080322637710925	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2012	II	11413777	.mean.norm.yellow	0.080322637710925	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-192	II	11492171	.mean.norm.yellow	0.0497030859313035	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-193	II	11589498	.mean.norm.yellow	0.0121112308978887	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2019	II	11590790	.mean.norm.yellow	0.0121112308978887	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2020	II	11619253	.mean.norm.yellow	0.0121112308978887	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-194	II	11671955	.mean.norm.yellow	0.0121112308978887	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2028	II	11709833	.mean.norm.yellow	0.0353983310282321	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-195	II	11749256	.mean.norm.yellow	0.0353983310282321	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2047	II	11833729	.mean.norm.yellow	0.0647092068344977	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-196	II	11908334	.mean.norm.yellow	0.0948815655803885	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-237	II	11910256	.mean.norm.yellow	0.0948815655803885	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2058	II	12008179	.mean.norm.yellow	0.329192235104616	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-197	II	12008345	.mean.norm.yellow	0.329192235104616	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2081	II	12109462	.mean.norm.yellow	0.0290606242276745	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-198	II	12181234	.mean.norm.yellow	0.00428367343973781	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2092	II	12280369	.mean.norm.yellow	0.179046341154021	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-31	II	12350541	.mean.norm.yellow	0.268829680740044	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-17	II	12419580	.mean.norm.yellow	0.166168445360033	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-201	II	12471133	.mean.norm.yellow	0.150504089165012	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2119	II	12522648	.mean.norm.yellow	0.0939085016987565	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-202	II	12567913	.mean.norm.yellow	0.0150997767147386	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2137	II	12654716	.mean.norm.yellow	0.0678344420150598	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2141	II	12659977	.mean.norm.yellow	0.0678344420150598	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-204	II	12734720	.mean.norm.yellow	0.417995137971766	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-245	II	12787837	.mean.norm.yellow	0.287468984644069	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2150	II	12889513	.mean.norm.yellow	0.277888289925012	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2153	II	12955857	.mean.norm.yellow	0.0531865776660331	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-205	II	12986629	.mean.norm.yellow	0.0234761045759391	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2169	II	13076591	.mean.norm.yellow	0.110576802156086	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-206	II	13081987	.mean.norm.yellow	0.129940318570703	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2174	II	13123798	.mean.norm.yellow	0.385579979166407	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-207	II	13178810	.mean.norm.yellow	0.537817169613449	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2182	II	13181705	.mean.norm.yellow	0.537817169613449	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2192	II	13213485	.mean.norm.yellow	0.380548091208197	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-208	II	13279530	.mean.norm.yellow	0.31385728144142	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2227	II	13409083	.mean.norm.yellow	0.0136441155142657	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2243	II	13419095	.mean.norm.yellow	0.00253121440953593	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2248	II	13516355	.mean.norm.yellow	0.0587886357476616	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-210	II	13601254	.mean.norm.yellow	0.000202343762514778	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-211	II	13694662	.mean.norm.yellow	0.0112919277500185	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-238	II	13813123	.mean.norm.yellow	0.363718747352864	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2279	II	13874519	.mean.norm.yellow	0.288275169051146	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2281	II	13927252	.mean.norm.yellow	0.216584399005167	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-233	II	13980654	.mean.norm.yellow	0.229883026807845	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2289	II	14040961	.mean.norm.yellow	0.18867233468402	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-214	II	14041134	.mean.norm.yellow	0.18867233468402	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-215	II	14132575	.mean.norm.yellow	0.057299115953194	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-216	II	14204646	.mean.norm.yellow	0.271848544678986	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2306	II	14276218	.mean.norm.yellow	0.479033689448203	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2313	II	14358558	.mean.norm.yellow	0.303515006278251	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2326	II	14490878	.mean.norm.yellow	0.567750373228031	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2332	II	14543467	.mean.norm.yellow	0.567750373228031	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-219	II	14580904	.mean.norm.yellow	0.522835061870743	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2338	II	14636334	.mean.norm.yellow	0.455683600295963	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2339	II	14649955	.mean.norm.yellow	0.455683600295963	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-221	II	14772528	.mean.norm.yellow	0.455683600295963	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-29	II	14856444	.mean.norm.yellow	0.455683600295963	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2385	II	14940758	.mean.norm.yellow	0.455683600295963	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-222	II	14955754	.mean.norm.yellow	0.455683600295963	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE2-223	II	15025491	.mean.norm.yellow	0.455683600295963	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2397	II	15025714	.mean.norm.yellow	0.509059111329041	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE2-2400	II	15101387	.mean.norm.yellow	0.509059111329041	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-28	III	21514	.mean.norm.yellow	1.20381626841344	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-537	III	49790	.mean.norm.yellow	1.20381626841344	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-563	III	137702	.mean.norm.yellow	1.20381626841344	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-584	III	173670	.mean.norm.yellow	1.20381626841344	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-590	III	236354	.mean.norm.yellow	1.20381626841344	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-102	III	252491	.mean.norm.yellow	1.20381626841344	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-103	III	360483	.mean.norm.yellow	1.20614141346669	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-594	III	371939	.mean.norm.yellow	1.20614141346669	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-595	III	447773	.mean.norm.yellow	1.20614141346669	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-104	III	540367	.mean.norm.yellow	1.20614141346669	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-614	III	694500	.mean.norm.yellow	0.835761373062102	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-21	III	746765	.mean.norm.yellow	0.654607777433634	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-619	III	811710	.mean.norm.yellow	0.376222681860868	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-622	III	844846	.mean.norm.yellow	0.284157250286588	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-106	III	901710	.mean.norm.yellow	0.0895915128749165	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-627	III	919704	.mean.norm.yellow	0.0867170403107991	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-692	III	1061277	.mean.norm.yellow	0.176204459854407	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-108	III	1142959	.mean.norm.yellow	0.251058536794702	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-699	III	1187970	.mean.norm.yellow	0.201139868616937	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-109	III	1237695	.mean.norm.yellow	0.179583273874986	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-111	III	1586498	.mean.norm.yellow	0.14261171928471	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-702	III	1616476	.mean.norm.yellow	0.161896782663033	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-112	III	1638869	.mean.norm.yellow	0.356711562244759	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-721	III	1765670	.mean.norm.yellow	0.146520971380909	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-730	III	1803905	.mean.norm.yellow	0.252551812232005	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-738	III	1842885	.mean.norm.yellow	0.196236350258367	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-216	III	1893300	.mean.norm.yellow	0.130264340006269	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-114	III	1893393	.mean.norm.yellow	0.130264340006269	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-746	III	1972641	.mean.norm.yellow	0.0766635425455934	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-115	III	1974785	.mean.norm.yellow	0.0766635425455934	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-116	III	2164487	.mean.norm.yellow	0.00622697283431712	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-117	III	2255597	.mean.norm.yellow	0.0162532557902398	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-118	III	2370352	.mean.norm.yellow	0.00549005180410674	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-761	III	2453411	.mean.norm.yellow	0.00798098388542371	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-764	III	2487752	.mean.norm.yellow	0.000398212740244587	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-767	III	2545524	.mean.norm.yellow	0.00736976290552878	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-777	III	2655414	.mean.norm.yellow	0.0390646875332843	2.99369493693076	2	NA	NA	NA	NA	NA	NA
CE3-122	III	2750398	.mean.norm.yellow	0.00550919813193406	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-786	III	2750517	.mean.norm.yellow	0.00550919813193406	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-788	III	2752193	.mean.norm.yellow	0.00823930403810646	2.99369493693076	2	NA	NA	NA	NA	NA	NA
UCE3-789	III	2812987	.mean.norm.yellow	0.0090879835450362	2.99369493693076	2	NA	NA	NA	NA	NA	NA
