Population	WindowPosition	statistic	value	f_stats
A	3486387	Fay.Wu.H	-1.54595089387595	Fay and Wu's H
A	3486592	Fay.Wu.H	-1.54595089387595	Fay and Wu's H
A	3486613	Fay.Wu.H	-1.53881505883413	Fay and Wu's H
A	3486633	Fay.Wu.H	-1.5371315187019	Fay and Wu's H
A	3486710	Fay.Wu.H	-1.53342214189602	Fay and Wu's H
A	3486719	Fay.Wu.H	-1.53342214189602	Fay and Wu's H
A	3486846	Fay.Wu.H	-1.51190635929318	Fay and Wu's H
A	3486856	Fay.Wu.H	-1.560893185755	Fay and Wu's H
A	3486861	Fay.Wu.H	-1.54836443377506	Fay and Wu's H
A	3486902	Fay.Wu.H	-1.56487849548711	Fay and Wu's H
A	3486905	Fay.Wu.H	-1.55723270845503	Fay and Wu's H
A	3486906	Fay.Wu.H	-1.5447039564751	Fay and Wu's H
A	3487042	Fay.Wu.H	-1.55327184847587	Fay and Wu's H
A	3487073	Fay.Wu.H	-1.55327184847587	Fay and Wu's H
A	3487120	Fay.Wu.H	-1.33434876049202	Fay and Wu's H
A	3487147	Fay.Wu.H	-1.54916778280082	Fay and Wu's H
A	3487276	Fay.Wu.H	-1.52303448971082	Fay and Wu's H
A	3487329	Fay.Wu.H	-1.30821546740202	Fay and Wu's H
A	3487339	Fay.Wu.H	-1.30256757446877	Fay and Wu's H
A	3487487	Fay.Wu.H	-1.31099226077365	Fay and Wu's H
A	3487521	Fay.Wu.H	-1.32352101275358	Fay and Wu's H
A	3487611	Fay.Wu.H	-1.30700695104154	Fay and Wu's H
A	3487640	Fay.Wu.H	-1.33183043593737	Fay and Wu's H
A	3487741	Fay.Wu.H	-1.11701141362857	Fay and Wu's H
A	3487849	Fay.Wu.H	-1.11616265791875	Fay and Wu's H
A	3487886	Fay.Wu.H	-1.13160791614436	Fay and Wu's H
A	3487921	Fay.Wu.H	-0.893589571100493	Fay and Wu's H
A	3488245	Fay.Wu.H	-0.673122655858451	Fay and Wu's H
A	3488352	Fay.Wu.H	-0.664449979202145	Fay and Wu's H
A	3488380	Fay.Wu.H	-0.664449979202145	Fay and Wu's H
A	3488546	Fay.Wu.H	-0.667761174316997	Fay and Wu's H
A	3488669	Fay.Wu.H	-0.659032612511074	Fay and Wu's H
A	3488702	Fay.Wu.H	-0.65492854683602	Fay and Wu's H
A	3488703	Fay.Wu.H	-0.647792711794204	Fay and Wu's H
A	3488760	Fay.Wu.H	-0.647792711794204	Fay and Wu's H
A	3488843	Fay.Wu.H	-0.660321463774134	Fay and Wu's H
A	3488968	Fay.Wu.H	-0.662658161592526	Fay and Wu's H
A	3488978	Fay.Wu.H	-0.636524868502524	Fay and Wu's H
A	3488979	Fay.Wu.H	-0.636524868502524	Fay and Wu's H
A	3489079	Fay.Wu.H	-0.856991783744566	Fay and Wu's H
A	3489144	Fay.Wu.H	-0.879275987154645	Fay and Wu's H
A	3489198	Fay.Wu.H	-0.875171921479592	Fay and Wu's H
A	3489210	Fay.Wu.H	-0.874323165769772	Fay and Wu's H
A	3489372	Fay.Wu.H	-0.870219100094718	Fay and Wu's H
A	3489491	Fay.Wu.H	-0.65540007778592	Fay and Wu's H
A	3489503	Fay.Wu.H	-0.67976251019741	Fay and Wu's H
A	3489553	Fay.Wu.H	-0.67856796512433	Fay and Wu's H
A	3489748	Fay.Wu.H	-0.893386987433128	Fay and Wu's H
A	3489759	Fay.Wu.H	-0.878455174019634	Fay and Wu's H
A	3489787	Fay.Wu.H	-0.899705502161786	Fay and Wu's H
A	3489835	Fay.Wu.H	-0.678117391105537	Fay and Wu's H
A	3489866	Fay.Wu.H	-0.848486762537114	Fay and Wu's H
A	3489868	Fay.Wu.H	-1.06823415647783	Fay and Wu's H
A	3489921	Fay.Wu.H	-1.06335119152998	Fay and Wu's H
A	3489996	Fay.Wu.H	-1.04963488012067	Fay and Wu's H
A	3490005	Fay.Wu.H	-1.04963488012067	Fay and Wu's H
A	3490106	Fay.Wu.H	-1.0242350796194	Fay and Wu's H
A	3490265	Fay.Wu.H	-1.01547508241682	Fay and Wu's H
A	3490291	Fay.Wu.H	-1.03034402503699	Fay and Wu's H
A	3490293	Fay.Wu.H	-1.03034402503699	Fay and Wu's H
A	3490324	Fay.Wu.H	-1.03034402503699	Fay and Wu's H
A	3490325	Fay.Wu.H	-1.02469613210375	Fay and Wu's H
A	3490504	Fay.Wu.H	-1.02166436273698	Fay and Wu's H
A	3490524	Fay.Wu.H	-0.99553106964698	Fay and Wu's H
A	3490545	Fay.Wu.H	-1.00308604331093	Fay and Wu's H
A	3490805	Fay.Wu.H	-1.00308604331093	Fay and Wu's H
A	3490853	Fay.Wu.H	-1.21790506561973	Fay and Wu's H
A	3490954	Fay.Wu.H	-1.19177177252972	Fay and Wu's H
A	3490955	Fay.Wu.H	-1.17174742485731	Fay and Wu's H
A	3491283	Fay.Wu.H	-1.18745813754361	Fay and Wu's H
A	3491367	Fay.Wu.H	-1.18520526744964	Fay and Wu's H
A	3491416	Fay.Wu.H	-1.18520526744964	Fay and Wu's H
A	3491518	Fay.Wu.H	-1.18930933312469	Fay and Wu's H
A	3491551	Fay.Wu.H	-1.19262052823955	Fay and Wu's H
A	3491685	Fay.Wu.H	-1.40828830625816	Fay and Wu's H
A	3491709	Fay.Wu.H	-1.22479291031012	Fay and Wu's H
A	3491730	Fay.Wu.H	-1.00036862791077	Fay and Wu's H
A	3492059	Fay.Wu.H	-0.981884614674694	Fay and Wu's H
A	3492151	Fay.Wu.H	-0.981884614674694	Fay and Wu's H
A	3492207	Fay.Wu.H	-1.19154124628755	Fay and Wu's H
A	3492277	Fay.Wu.H	-1.19154124628755	Fay and Wu's H
A	3492413	Fay.Wu.H	-1.18863172568558	Fay and Wu's H
A	3492421	Fay.Wu.H	-1.18532053057073	Fay and Wu's H
A	3492427	Fay.Wu.H	-1.18572569790545	Fay and Wu's H
A	3492523	Fay.Wu.H	-1.16439852768258	Fay and Wu's H
A	3492602	Fay.Wu.H	-1.11145084124161	Fay and Wu's H
A	3492614	Fay.Wu.H	-1.10894648797436	Fay and Wu's H
A	3492775	Fay.Wu.H	-1.05625028470667	Fay and Wu's H
A	3492780	Fay.Wu.H	-1.05867081024949	Fay and Wu's H
A	3492858	Fay.Wu.H	-1.06117516351673	Fay and Wu's H
A	3492866	Fay.Wu.H	-1.06359568905955	Fay and Wu's H
A	3492875	Fay.Wu.H	-1.05075956875673	Fay and Wu's H
A	3492989	Fay.Wu.H	-1.04991081304691	Fay and Wu's H
A	3493003	Fay.Wu.H	-1.04870229668642	Fay and Wu's H
A	3493093	Fay.Wu.H	-1.26352131899522	Fay and Wu's H
A	3493130	Fay.Wu.H	-1.50153966403909	Fay and Wu's H
A	3493143	Fay.Wu.H	-1.50404401730633	Fay and Wu's H
A	3493208	Fay.Wu.H	-1.50404401730633	Fay and Wu's H
A	3493273	Fay.Wu.H	-1.50118339621028	Fay and Wu's H
A	3493305	Fay.Wu.H	-1.4826993829742	Fay and Wu's H
A	3493306	Fay.Wu.H	-1.47938818785935	Fay and Wu's H
A	3493320	Fay.Wu.H	-1.47938818785935	Fay and Wu's H
A	3493338	Fay.Wu.H	-1.48484048276893	Fay and Wu's H
A	3493476	Fay.Wu.H	-1.48567526719135	Fay and Wu's H
A	3493505	Fay.Wu.H	-1.48938464399723	Fay and Wu's H
A	3493517	Fay.Wu.H	-1.48770110386499	Fay and Wu's H
A	3493575	Fay.Wu.H	-1.50679636092501	Fay and Wu's H
A	3493581	Fay.Wu.H	-1.45696077875338	Fay and Wu's H
A	3493766	Fay.Wu.H	-1.46780599060107	Fay and Wu's H
A	3493885	Fay.Wu.H	-1.46612245046884	Fay and Wu's H
A	3494003	Fay.Wu.H	-1.47865120244877	Fay and Wu's H
A	3494004	Fay.Wu.H	-1.7059989767375	Fay and Wu's H
A	3494005	Fay.Wu.H	-1.70390328362683	Fay and Wu's H
A	3494052	Fay.Wu.H	-1.70390328362683	Fay and Wu's H
A	3494056	Fay.Wu.H	-1.68643218872758	Fay and Wu's H
A	3494085	Fay.Wu.H	-1.47161316641878	Fay and Wu's H
A	3494177	Fay.Wu.H	-1.47190656345427	Fay and Wu's H
A	3494309	Fay.Wu.H	-1.45539250174223	Fay and Wu's H
A	3494416	Fay.Wu.H	-1.44279040050342	Fay and Wu's H
A	3494463	Fay.Wu.H	-1.42626236750397	Fay and Wu's H
A	3494564	Fay.Wu.H	-1.4077783542679	Fay and Wu's H
A	3494591	Fay.Wu.H	-1.41401304127213	Fay and Wu's H
A	3494624	Fay.Wu.H	-1.39328663640765	Fay and Wu's H
A	3494745	Fay.Wu.H	-1.3734718580463	Fay and Wu's H
A	3494752	Fay.Wu.H	-1.35311219947618	Fay and Wu's H
A	3494805	Fay.Wu.H	-1.35101650636552	Fay and Wu's H
A	3494806	Fay.Wu.H	-1.37421582910059	Fay and Wu's H
A	3494846	Fay.Wu.H	-1.37986372203383	Fay and Wu's H
A	3494903	Fay.Wu.H	-1.37260913104908	Fay and Wu's H
A	3494941	Fay.Wu.H	-1.34782057437175	Fay and Wu's H
A	3495011	Fay.Wu.H	-1.32661216009181	Fay and Wu's H
A	3495026	Fay.Wu.H	-1.32706622693246	Fay and Wu's H
A	3495044	Fay.Wu.H	-1.30638173593019	Fay and Wu's H
A	3495058	Fay.Wu.H	-1.313517570972	Fay and Wu's H
A	3495123	Fay.Wu.H	-1.31183403083977	Fay and Wu's H
A	3495125	Fay.Wu.H	-1.30852283572492	Fay and Wu's H
A	3495311	Fay.Wu.H	-1.31183403083977	Fay and Wu's H
A	3495322	Fay.Wu.H	-1.33796732392977	Fay and Wu's H
A	3495460	Fay.Wu.H	-1.42755820441073	Fay and Wu's H
A	3495515	Fay.Wu.H	-1.21189042639212	Fay and Wu's H
A	3495555	Fay.Wu.H	-1.19458000129802	Fay and Wu's H
A	3495573	Fay.Wu.H	-1.19783531126325	Fay and Wu's H
A	3495681	Fay.Wu.H	-1.19783531126325	Fay and Wu's H
A	3495915	Fay.Wu.H	-1.19480354189649	Fay and Wu's H
A	3495996	Fay.Wu.H	-1.19480354189649	Fay and Wu's H
A	3495997	Fay.Wu.H	-1.19480354189649	Fay and Wu's H
A	3496007	Fay.Wu.H	-1.20543918443312	Fay and Wu's H
A	3496143	Fay.Wu.H	-0.983484327082503	Fay and Wu's H
A	3496218	Fay.Wu.H	-0.985049111271799	Fay and Wu's H
A	3496263	Fay.Wu.H	-0.973418014507604	Fay and Wu's H
A	3496499	Fay.Wu.H	-0.976083037580001	Fay and Wu's H
A	3496585	Fay.Wu.H	-0.804864910438605	Fay and Wu's H
A	3496712	Fay.Wu.H	-0.609511384306041	Fay and Wu's H
A	3496729	Fay.Wu.H	-0.821490742449887	Fay and Wu's H
A	3496749	Fay.Wu.H	-0.838518248974047	Fay and Wu's H
A	3496759	Fay.Wu.H	-0.836013895706801	Fay and Wu's H
A	3496768	Fay.Wu.H	-1.0609132018779	Fay and Wu's H
A	3496797	Fay.Wu.H	-1.04602330232662	Fay and Wu's H
A	3496891	Fay.Wu.H	-1.05728765279645	Fay and Wu's H
A	3496934	Fay.Wu.H	-1.04602330232662	Fay and Wu's H
A	3497170	Fay.Wu.H	-1.24552280799645	Fay and Wu's H
A	3497351	Fay.Wu.H	-1.46598972323849	Fay and Wu's H
A	3497530	Fay.Wu.H	-1.47227680257049	Fay and Wu's H
A	3497547	Fay.Wu.H	-1.49841009566049	Fay and Wu's H
A	3497566	Fay.Wu.H	-1.48722957291509	Fay and Wu's H
A	3497568	Fay.Wu.H	-1.48638081720527	Fay and Wu's H
A	3497593	Fay.Wu.H	-1.26442595985466	Fay and Wu's H
A	3497594	Fay.Wu.H	-1.26898409237036	Fay and Wu's H
A	3497595	Fay.Wu.H	-1.50382746235156	Fay and Wu's H
A	3497596	Fay.Wu.H	-1.50382746235156	Fay and Wu's H
A	3497597	Fay.Wu.H	-1.51096329739338	Fay and Wu's H
A	3497598	Fay.Wu.H	-1.71046280306321	Fay and Wu's H
A	3497616	Fay.Wu.H	-1.92528182537201	Fay and Wu's H
A	3497648	Fay.Wu.H	-1.92443306966219	Fay and Wu's H
A	3497664	Fay.Wu.H	-1.70710969408615	Fay and Wu's H
A	3497684	Fay.Wu.H	-1.67493731201558	Fay and Wu's H
A	3497751	Fay.Wu.H	-1.88404207777596	Fay and Wu's H
A	3497794	Fay.Wu.H	-1.90252609101203	Fay and Wu's H
A	3497826	Fay.Wu.H	-1.90252609101203	Fay and Wu's H
A	3497835	Fay.Wu.H	-1.6718496574992	Fay and Wu's H
A	3497843	Fay.Wu.H	-1.65296047692839	Fay and Wu's H
A	3497851	Fay.Wu.H	-1.65586999753037	Fay and Wu's H
A	3497852	Fay.Wu.H	-1.65918119264522	Fay and Wu's H
A	3498044	Fay.Wu.H	-1.66000200578023	Fay and Wu's H
A	3498312	Fay.Wu.H	-1.64213622201181	Fay and Wu's H
A	3498341	Fay.Wu.H	-1.64379181956923	Fay and Wu's H
A	3498468	Fay.Wu.H	-1.64379181956923	Fay and Wu's H
A	3498486	Fay.Wu.H	-1.62706818854612	Fay and Wu's H
A	3498565	Fay.Wu.H	-1.60893695031701	Fay and Wu's H
A	3498881	Fay.Wu.H	-1.60643259704976	Fay and Wu's H
A	3498901	Fay.Wu.H	-1.608116137182	Fay and Wu's H
A	3499039	Fay.Wu.H	-1.61171025086679	Fay and Wu's H
A	3499079	Fay.Wu.H	-1.59882173823619	Fay and Wu's H
A	3499107	Fay.Wu.H	-1.61087546644437	Fay and Wu's H
A	3499182	Fay.Wu.H	-1.39520768842576	Fay and Wu's H
A	3499193	Fay.Wu.H	-1.15936886421698	Fay and Wu's H
A	3499233	Fay.Wu.H	-1.15852010850716	Fay and Wu's H
A	3499244	Fay.Wu.H	-1.37333913081596	Fay and Wu's H
A	3499245	Fay.Wu.H	-1.36848061562107	Fay and Wu's H
A	3499246	Fay.Wu.H	-1.38446027558989	Fay and Wu's H
A	3499316	Fay.Wu.H	-1.38777147070474	Fay and Wu's H
A	3499336	Fay.Wu.H	-1.38692271499492	Fay and Wu's H
A	3499340	Fay.Wu.H	-1.38860625512716	Fay and Wu's H
A	3499373	Fay.Wu.H	-1.38614381572213	Fay and Wu's H
A	3499400	Fay.Wu.H	-1.60096283803093	Fay and Wu's H
A	3499436	Fay.Wu.H	-1.60264637816316	Fay and Wu's H
A	3499730	Fay.Wu.H	-1.60675044383821	Fay and Wu's H
A	3499784	Fay.Wu.H	-1.82241822185683	Fay and Wu's H
A	3499786	Fay.Wu.H	-1.82159740872182	Fay and Wu's H
A	3499846	Fay.Wu.H	-1.79712669883295	Fay and Wu's H
A	3499868	Fay.Wu.H	-1.78338943049253	Fay and Wu's H
A	3499919	Fay.Wu.H	-1.56857040818373	Fay and Wu's H
A	3500025	Fay.Wu.H	-1.77016560696423	Fay and Wu's H
A	3500041	Fay.Wu.H	-1.76931685125441	Fay and Wu's H
A	3500068	Fay.Wu.H	-1.79089201182872	Fay and Wu's H
A	3500137	Fay.Wu.H	-1.79089201182872	Fay and Wu's H
A	3500193	Fay.Wu.H	-1.81422755461598	Fay and Wu's H
A	3500237	Fay.Wu.H	-1.83074161632803	Fay and Wu's H
A	3500250	Fay.Wu.H	-1.84648725723283	Fay and Wu's H
A	3500283	Fay.Wu.H	-1.86711935590733	Fay and Wu's H
A	3500349	Fay.Wu.H	-1.88309901587616	Fay and Wu's H
A	3500465	Fay.Wu.H	-1.89252963487416	Fay and Wu's H
A	3500506	Fay.Wu.H	-1.91325603973864	Fay and Wu's H
A	3500530	Fay.Wu.H	-1.93222206239017	Fay and Wu's H
A	3500578	Fay.Wu.H	-1.94629464162829	Fay and Wu's H
A	3500886	Fay.Wu.H	-1.94839033473895	Fay and Wu's H
A	3500977	Fay.Wu.H	-1.94839033473895	Fay and Wu's H
A	3501011	Fay.Wu.H	-1.94754157902913	Fay and Wu's H
A	3501205	Fay.Wu.H	-1.96911673960344	Fay and Wu's H
A	3501255	Fay.Wu.H	-1.98676946123895	Fay and Wu's H
A	3501409	Fay.Wu.H	-2.00797787551888	Fay and Wu's H
A	3501440	Fay.Wu.H	-2.03026207892896	Fay and Wu's H
A	3501444	Fay.Wu.H	-2.02884748607926	Fay and Wu's H
A	3501482	Fay.Wu.H	-2.02171165103745	Fay and Wu's H
A	3501570	Fay.Wu.H	-2.01625935612786	Fay and Wu's H
A	3501611	Fay.Wu.H	-2.0124347162009	Fay and Wu's H
A	3501652	Fay.Wu.H	-2.01158596049108	Fay and Wu's H
A	3501758	Fay.Wu.H	-2.01073720478126	Fay and Wu's H
A	3501775	Fay.Wu.H	-1.91864197103305	Fay and Wu's H
A	3501867	Fay.Wu.H	-1.90921135203506	Fay and Wu's H
A	3501876	Fay.Wu.H	-1.91470556080685	Fay and Wu's H
A	3501924	Fay.Wu.H	-1.89827532681923	Fay and Wu's H
A	3502038	Fay.Wu.H	-1.89912408252905	Fay and Wu's H
A	3502258	Fay.Wu.H	-1.88052829899374	Fay and Wu's H
A	3502426	Fay.Wu.H	-1.8780239457265	Fay and Wu's H
A	3502715	Fay.Wu.H	-1.96942061510448	Fay and Wu's H
A	3502736	Fay.Wu.H	-2.19968489563889	Fay and Wu's H
A	3502772	Fay.Wu.H	-2.20682073068071	Fay and Wu's H
A	3502781	Fay.Wu.H	-2.22338718472052	Fay and Wu's H
A	3502823	Fay.Wu.H	-2.23990124643257	Fay and Wu's H
A	3502867	Fay.Wu.H	-2.24400531210762	Fay and Wu's H
A	3503344	Fay.Wu.H	-2.23358971734761	Fay and Wu's H
A	3503612	Fay.Wu.H	-2.23358971734761	Fay and Wu's H
A	3503613	Fay.Wu.H	-2.0256445684418	Fay and Wu's H
A	3503627	Fay.Wu.H	-2.02314021517455	Fay and Wu's H
A	3503881	Fay.Wu.H	-2.02479581273198	Fay and Wu's H
A	3504255	Fay.Wu.H	-1.82444755135233	Fay and Wu's H
A	3504282	Fay.Wu.H	-1.84975304566362	Fay and Wu's H
A	3504348	Fay.Wu.H	-2.06457206797241	Fay and Wu's H
A	3504491	Fay.Wu.H	-2.07583641844224	Fay and Wu's H
A	3504532	Fay.Wu.H	-1.8608916545468	Fay and Wu's H
A	3504879	Fay.Wu.H	-1.63480828176818	Fay and Wu's H
A	3504920	Fay.Wu.H	-1.635657037478	Fay and Wu's H
A	3504921	Fay.Wu.H	-1.61463723557802	Fay and Wu's H
A	3504948	Fay.Wu.H	-1.60473857845197	Fay and Wu's H
A	3505113	Fay.Wu.H	-1.60558733416179	Fay and Wu's H
A	3505176	Fay.Wu.H	-1.61021881593637	Fay and Wu's H
A	3505286	Fay.Wu.H	-1.63179397651067	Fay and Wu's H
A	3505411	Fay.Wu.H	-1.41697495420187	Fay and Wu's H
A	3505465	Fay.Wu.H	-1.41939547974469	Fay and Wu's H
A	3505523	Fay.Wu.H	-1.41771193961246	Fay and Wu's H
A	3505547	Fay.Wu.H	-1.21821243394263	Fay and Wu's H
A	3505613	Fay.Wu.H	-1.20289291730366	Fay and Wu's H
A	3505711	Fay.Wu.H	-1.19963760733842	Fay and Wu's H
A	3505720	Fay.Wu.H	-1.20214196060567	Fay and Wu's H
A	3505725	Fay.Wu.H	-1.41780973862429	Fay and Wu's H
A	3505882	Fay.Wu.H	-1.41780973862429	Fay and Wu's H
A	3506138	Fay.Wu.H	-1.63262876093308	Fay and Wu's H
A	3506271	Fay.Wu.H	-1.63262876093308	Fay and Wu's H
A	3506395	Fay.Wu.H	-1.64954449715801	Fay and Wu's H
A	3506502	Fay.Wu.H	-1.67093803099606	Fay and Wu's H
A	3506760	Fay.Wu.H	-1.66925449086382	Fay and Wu's H
A	3506862	Fay.Wu.H	-1.668405735154	Fay and Wu's H
A	3507008	Fay.Wu.H	-1.65882492481641	Fay and Wu's H
A	3507139	Fay.Wu.H	-1.6742282691798	Fay and Wu's H
A	3507434	Fay.Wu.H	-1.87457653055945	Fay and Wu's H
A	3507498	Fay.Wu.H	-1.8770808838267	Fay and Wu's H
A	3507583	Fay.Wu.H	-1.88262399210441	Fay and Wu's H
A	3507587	Fay.Wu.H	-1.90243877046575	Fay and Wu's H
A	3507603	Fay.Wu.H	-1.88645911049693	Fay and Wu's H
A	3507604	Fay.Wu.H	-1.8602629466136	Fay and Wu's H
A	3507611	Fay.Wu.H	-1.85643830668664	Fay and Wu's H
A	3507658	Fay.Wu.H	-1.87017557502705	Fay and Wu's H
A	3507672	Fay.Wu.H	-1.86854792004444	Fay and Wu's H
A	3507680	Fay.Wu.H	-2.06889618142409	Fay and Wu's H
A	3507730	Fay.Wu.H	-2.08906722761425	Fay and Wu's H
A	3507739	Fay.Wu.H	-2.08991598332407	Fay and Wu's H
A	3507972	Fay.Wu.H	-1.87178576590042	Fay and Wu's H
A	3508098	Fay.Wu.H	-1.87950490219137	Fay and Wu's H
A	3508135	Fay.Wu.H	-1.88200925545861	Fay and Wu's H
A	3508475	Fay.Wu.H	-1.87950490219137	Fay and Wu's H
A	3508532	Fay.Wu.H	-1.88035365790119	Fay and Wu's H
A	3508615	Fay.Wu.H	-1.86210366372914	Fay and Wu's H
A	3508752	Fay.Wu.H	-1.85827902380217	Fay and Wu's H
A	3508794	Fay.Wu.H	-1.6224401995934	Fay and Wu's H
A	3508833	Fay.Wu.H	-1.62159144388358	Fay and Wu's H
A	3509273	Fay.Wu.H	-1.61445560884176	Fay and Wu's H
A	3509336	Fay.Wu.H	-1.39963658653296	Fay and Wu's H
A	3509447	Fay.Wu.H	-1.40214093980021	Fay and Wu's H
A	3509584	Fay.Wu.H	-1.64311421213012	Fay and Wu's H
A	3509613	Fay.Wu.H	-1.65685148047053	Fay and Wu's H
A	3509694	Fay.Wu.H	-1.85635098614036	Fay and Wu's H
A	3509713	Fay.Wu.H	-1.64311421213012	Fay and Wu's H
A	3509895	Fay.Wu.H	-1.64311421213012	Fay and Wu's H
A	3509932	Fay.Wu.H	-1.62329943376877	Fay and Wu's H
A	3509976	Fay.Wu.H	-1.83295606538163	Fay and Wu's H
A	3509997	Fay.Wu.H	-1.80937951788664	Fay and Wu's H
A	3510073	Fay.Wu.H	-1.80853076217682	Fay and Wu's H
A	3510527	Fay.Wu.H	-2.02069174705692	Fay and Wu's H
A	3510936	Fay.Wu.H	-2.0198429913471	Fay and Wu's H
A	3511030	Fay.Wu.H	-2.0198429913471	Fay and Wu's H
A	3511449	Fay.Wu.H	-2.02069174705692	Fay and Wu's H
A	3511613	Fay.Wu.H	-2.02069174705692	Fay and Wu's H
A	3511700	Fay.Wu.H	-2.06484101525495	Fay and Wu's H
A	3511801	Fay.Wu.H	-2.07029331016453	Fay and Wu's H
A	3511837	Fay.Wu.H	-2.0686097700323	Fay and Wu's H
A	3511860	Fay.Wu.H	-2.05183723950327	Fay and Wu's H
A	3511892	Fay.Wu.H	-2.04937480009824	Fay and Wu's H
A	3512017	Fay.Wu.H	-2.02798126626019	Fay and Wu's H
A	3512047	Fay.Wu.H	-2.2499361236108	Fay and Wu's H
A	3512798	Fay.Wu.H	-2.2499361236108	Fay and Wu's H
A	3512855	Fay.Wu.H	-2.25244047687805	Fay and Wu's H
A	3512914	Fay.Wu.H	-2.27864362640507	Fay and Wu's H
A	3512989	Fay.Wu.H	-2.41206942111746	Fay and Wu's H
A	3513048	Fay.Wu.H	-2.41670090289203	Fay and Wu's H
A	3513058	Fay.Wu.H	-2.42133238466661	Fay and Wu's H
A	3513073	Fay.Wu.H	-2.46548165286463	Fay and Wu's H
A	3513216	Fay.Wu.H	-2.45259314023404	Fay and Wu's H
A	3513307	Fay.Wu.H	-2.45259314023404	Fay and Wu's H
A	3513334	Fay.Wu.H	-2.67769153725065	Fay and Wu's H
A	3513487	Fay.Wu.H	-2.69032856670797	Fay and Wu's H
A	3513572	Fay.Wu.H	-2.9224265787142	Fay and Wu's H
A	3513632	Fay.Wu.H	-2.90103304487616	Fay and Wu's H
A	3513876	Fay.Wu.H	-2.92508112332105	Fay and Wu's H
A	3513879	Fay.Wu.H	-3.04573017570208	Fay and Wu's H
A	3513940	Fay.Wu.H	-2.95182915305685	Fay and Wu's H
A	3513991	Fay.Wu.H	-2.71561659691	Fay and Wu's H
A	3513996	Fay.Wu.H	-2.70072669735872	Fay and Wu's H
A	3514173	Fay.Wu.H	-2.69990588422371	Fay and Wu's H
A	3514248	Fay.Wu.H	-2.69822234409147	Fay and Wu's H
A	3515025	Fay.Wu.H	-2.68569359211154	Fay and Wu's H
A	3515097	Fay.Wu.H	-2.69695794258137	Fay and Wu's H
A	3515098	Fay.Wu.H	-2.67641316445314	Fay and Wu's H
A	3515142	Fay.Wu.H	-2.67726192016297	Fay and Wu's H
A	3515170	Fay.Wu.H	-2.66105173395196	Fay and Wu's H
A	3515186	Fay.Wu.H	-2.66105173395196	Fay and Wu's H
A	3515269	Fay.Wu.H	-2.66105173395196	Fay and Wu's H
A	3515408	Fay.Wu.H	-2.63572877553142	Fay and Wu's H
A	3515549	Fay.Wu.H	-2.63572877553142	Fay and Wu's H
A	3515597	Fay.Wu.H	-2.6348800198216	Fay and Wu's H
A	3516024	Fay.Wu.H	-2.65032527804721	Fay and Wu's H
A	3516047	Fay.Wu.H	-2.63538647899001	Fay and Wu's H
A	3516134	Fay.Wu.H	-2.63288212572277	Fay and Wu's H
A	3516175	Fay.Wu.H	-2.86099832081874	Fay and Wu's H
A	3516227	Fay.Wu.H	-3.08278202989865	Fay and Wu's H
A	3516408	Fay.Wu.H	-3.0802776766314	Fay and Wu's H
A	3516492	Fay.Wu.H	-3.0802776766314	Fay and Wu's H
A	3516597	Fay.Wu.H	-3.07777332336416	Fay and Wu's H
A	3516813	Fay.Wu.H	-3.07526897009691	Fay and Wu's H
A	3516819	Fay.Wu.H	-3.0744481569619	Fay and Wu's H
A	3516861	Fay.Wu.H	-3.07282050197928	Fay and Wu's H
A	3517116	Fay.Wu.H	-3.07282050197928	Fay and Wu's H
A	3517771	Fay.Wu.H	-2.85787573808385	Fay and Wu's H
A	3517776	Fay.Wu.H	-2.83719124708157	Fay and Wu's H
A	3517876	Fay.Wu.H	-2.83719124708157	Fay and Wu's H
A	3517887	Fay.Wu.H	-2.62152346906296	Fay and Wu's H
A	3518321	Fay.Wu.H	-2.3991215305154	Fay and Wu's H
A	3518338	Fay.Wu.H	-2.18345375249678	Fay and Wu's H
A	3518417	Fay.Wu.H	-2.18510935005421	Fay and Wu's H
A	3518499	Fay.Wu.H	-2.39630980892526	Fay and Wu's H
A	3518511	Fay.Wu.H	-2.39630980892526	Fay and Wu's H
A	3518772	Fay.Wu.H	-2.38672899858766	Fay and Wu's H
A	3518777	Fay.Wu.H	-2.38757775429748	Fay and Wu's H
A	3519105	Fay.Wu.H	-2.5958372571699	Fay and Wu's H
A	3519115	Fay.Wu.H	-2.59914845228475	Fay and Wu's H
A	3519119	Fay.Wu.H	-2.37486038993759	Fay and Wu's H
A	3519143	Fay.Wu.H	-2.37486038993759	Fay and Wu's H
A	3519213	Fay.Wu.H	-2.38975028948887	Fay and Wu's H
A	3519218	Fay.Wu.H	-2.36854187520893	Fay and Wu's H
A	3519233	Fay.Wu.H	-2.38702588844501	Fay and Wu's H
A	3519280	Fay.Wu.H	-2.61021720473091	Fay and Wu's H
A	3519368	Fay.Wu.H	-2.62808298849934	Fay and Wu's H
A	3519398	Fay.Wu.H	-2.62557863523209	Fay and Wu's H
A	3519459	Fay.Wu.H	-2.82838933601678	Fay and Wu's H
A	3519542	Fay.Wu.H	-2.62804107463713	Fay and Wu's H
A	3519594	Fay.Wu.H	-2.82588498274953	Fay and Wu's H
A	3519607	Fay.Wu.H	-3.04070400505833	Fay and Wu's H
A	3519751	Fay.Wu.H	-3.04401520017318	Fay and Wu's H
A	3519858	Fay.Wu.H	-3.02504917752166	Fay and Wu's H
